CAMIS,BORO,BUILDING,STREET,ZIPCODE,PHONE,INSPECTION DATE,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,ObjectId,x,y
40936803,Queens,9529,SUTPHIN BOULEVARD,11435,7185235293,7/24/19 0:00,06D,Y,43,C,7/24/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.69821198,-73.806331,412,28,20800,4214527,4100270129,QN61,103,-73.806331,40.69821198
50011370,Queens,14911,41ST AVE,11355,7183219292,3/12/18 0:00,06C,Y,11,A,3/12/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76217748,-73.81546852,407,20,116700,4431712,4050297501,QN51,104,-73.81546852,40.76217748
40373656,Manhattan,72,WEST 36th STREET,10018,2129473636,7/19/17 0:00,08A,N,10,A,7/19/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75075309,-73.98610812,105,4,8400,1083645,1008370084,MN17,105,-73.98610812,40.75075309
50090495,Brooklyn,1210,FLATBUSH AVE,11226,9179711252,6/4/19 0:00,08A,N,50,Z,6/4/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.64088874,-73.95603672,314,40,51602,3119586,3051860030,BK42,106,-73.95603672,40.64088874
50001700,Manhattan,101,EAST 15TH STREET,10003,2123751110,9/15/17 0:00,06D,Y,12,A,9/15/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.73522634,-73.98961871,105,2,5000,1017788,1008710001,MN21,107,-73.98961871,40.73522634
41037299,Queens,8402,COOPER AVENUE,11385,7188944132,4/8/17 0:00,06C,Y,13,A,4/8/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71066185,-73.86548989,405,30,63700,4092500,4038090136,QN19,108,-73.86548989,40.71066185
41714424,Manhattan,136,WASHINGTON STREET,10006,2126080171,8/9/17 0:00,06D,Y,12,A,8/9/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.70965023,-74.0138436,101,1,1300,1001063,1000560001,MN25,109,-74.0138436,40.70965023
41533145,Brooklyn,119,WYCKOFF AVENUE,11237,7183865299,5/5/17 0:00,10F,N,5,A,5/5/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70437744,-73.91933261,304,37,44500,3073662,3032380001,BK77,110,-73.91933261,40.70437744
50064788,Queens,6669,FRESH POND RD,11385,9172244451,3/12/19 0:00,06D,Y,7,A,3/12/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.70679149,-73.89707554,405,30,61301,4087879,4036190018,QN20,111,-73.89707554,40.70679149
50067556,Brooklyn,2082,ROCKAWAY PKWY,11236,3478854284,2/26/19 0:00,06D,Y,11,A,2/26/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.63224574,-73.88797863,318,46,102800,3235273,3083310006,BK50,112,-73.88797863,40.63224574
41274069,Queens,24510,HORACE HARDING EXPRESSWAY,11362,7182798893,4/17/17 0:00,08C,N,8,A,4/17/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75961018,-73.73390341,411,23,152901,4171723,4082760100,QN45,113,-73.73390341,40.75961018
41475322,Queens,7915,ROOSEVELT AVENUE,11372,7186727505,8/23/19 0:00,04M,Y,11,A,8/23/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74736838,-73.88648505,403,25,28500,4029974,4012900040,QN28,114,-73.88648505,40.74736838
50012113,Queens,196-50,NORTHERN BLVD,11358,7182797080,2/13/19 0:00,10F,N,19,B,2/13/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75785008,-73.7845931,411,19,145101,4124565,4055200025,QN48,115,-73.7845931,40.75785008
50051480,Manhattan,792,9TH AVE,10019,2124599057,8/30/16 0:00,02G,Y,9,A,8/30/16 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.76509464,-73.98775489,104,3,13300,1025254,1010430064,MN15,116,-73.98775489,40.76509464
50066276,Queens,10119,37TH AVE,11368,9178326801,5/8/19 0:00,10F,N,13,A,5/8/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75284408,-73.8660288,403,21,37900,4520290,4017420025,QN26,117,-73.8660288,40.75284408
50079959,Queens,233A,BEACH 20TH ST,11691,5166433909,10/4/18 0:00,10B,N,13,A,10/4/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.5960029,-73.75411046,414,31,99801,4301264,4157800075,QN15,118,-73.75411046,40.5960029
50037123,Manhattan,4,CORTLANDT ST,10007,2125665079,7/6/18 0:00,06C,Y,9,A,7/6/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70992235,-74.01024027,101,1,1300,1001079,1000630021,MN25,119,-74.01024027,40.70992235
50032637,Manhattan,79,5TH AVE,10003,2122295700,5/1/19 0:00,09C,N,12,A,5/1/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.73704362,-73.9928444,105,2,5200,1016079,1008430045,MN13,120,-73.9928444,40.73704362
40368526,Brooklyn,193,FROST STREET,11211,7183893347,10/19/17 0:00,08A,N,13,A,10/19/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71820359,-73.94353622,301,34,49700,3332290,3027350030,BK90,121,-73.94353622,40.71820359
50013668,Brooklyn,9,BAY 35TH ST,11214,7189968808,3/27/18 0:00,08A,N,11,A,3/27/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.59932154,-73.99052577,311,47,30000,3329280,3068630038,BK29,122,-73.99052577,40.59932154
50039873,Brooklyn,195,5TH AVE,11217,7188571951,3/14/18 0:00,06C,Y,12,A,3/14/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.67674503,-73.98021829,306,39,13100,3019765,3009530006,BK37,123,-73.98021829,40.67674503
41196536,Brooklyn,3035,CROPSEY AVENUE,11224,7183723573,2/6/18 0:00,10F,N,2,A,2/6/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.58100232,-73.98572597,313,47,34800,3394145,3069970115,BK21,124,-73.98572597,40.58100232
40602783,Manhattan,500,WEST  207 STREET,10034,2125698838,11/3/17 0:00,10F,N,2,A,11/3/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.86445939,-73.91897499,112,10,29300,1081909,1022190021,MN01,125,-73.91897499,40.86445939
41149575,Manhattan,45,ROCKEFELLER PLAZA,10111,2129742020,8/11/17 0:00,10I,N,11,A,8/11/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75919751,-73.97833472,105,4,10400,1083860,1012660001,MN17,126,-73.97833472,40.75919751
41365330,Staten Island,581,MIDLAND AVENUE,10306,7189878888,6/4/19 0:00,08A,N,11,A,6/4/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.57223154,-74.09295438,502,50,11202,5054740,5038110001,SI45,127,-74.09295438,40.57223154
41298811,Manhattan,70,WEST   40 STREET,10018,2123545224,6/5/18 0:00,04H,Y,10,A,6/5/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75325883,-73.98437872,105,4,8400,1016059,1008410085,MN17,128,-73.98437872,40.75325883
41654607,Brooklyn,24,REED ST,11231,7186432722,11/2/17 0:00,10F,N,13,A,11/2/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.67517549,-74.01676737,306,38,5300,3414140,3006100014,BK33,129,-74.01676737,40.67517549
40545555,Brooklyn,7215,5 AVENUE,11209,7184912845,5/30/18 0:00,04L,Y,13,A,5/30/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.63150246,-74.0217966,310,43,13000,3147454,3059100004,BK31,130,-74.0217966,40.63150246
40366716,Manhattan,155,EAST   55 STREET,10022,2123718844,11/6/17 0:00,10F,N,5,A,11/6/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75937665,-73.96948371,106,4,10000,1036515,1013100027,MN19,131,-73.96948371,40.75937665
50064379,Bronx,2009,BRONXDALE AVE,10462,9178475373,9/27/19 0:00,04L,Y,9,A,9/27/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.85003523,-73.86562264,211,15,23000,2000000,2042600031,BX37,132,-73.86562264,40.85003523
41511660,Bronx,5589,BROADWAY,10463,7186015577,5/1/19 0:00,08A,N,17,B,5/1/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.87917658,-73.90461506,208,11,28900,2083159,2057040042,BX29,133,-73.90461506,40.87917658
50017348,Brooklyn,374,GRAHAM AVE,11211,3474639322,10/4/16 0:00,04L,Y,12,A,10/4/16 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.71557734,-73.94454489,301,34,49700,3068620,3027550005,BK90,134,-73.94454489,40.71557734
41398960,Manhattan,271,BLEECKER STREET,10014,2122431500,9/4/18 0:00,10E,N,10,A,9/4/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.73150212,-74.00315354,102,3,6700,1010132,1005900008,MN23,135,-74.00315354,40.73150212
50006115,Queens,7934,PARSONS BLVD,11366,7189692229,2/27/19 0:00,06D,Y,11,A,2/27/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72055933,-73.80923846,408,24,77904,4147723,4068170020,QN37,136,-73.80923846,40.72055933
50061521,Manhattan,16,EAST 41 ST,10017,6467915690,10/1/18 0:00,10B,N,2,A,10/1/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.7524458,-73.98053499,105,4,8200,1035325,1012750063,MN20,137,-73.98053499,40.7524458
50062943,Queens,10315,QUEENS BLVD,11375,7184590300,10/24/17 0:00,04L,Y,16,B,10/24/17 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.7246575,-73.85004178,406,29,71303,4051281,4021380001,QN17,138,-73.85004178,40.7246575
50040175,Manhattan,500,W 30TH ST,10001,6466494053,9/14/18 0:00,06C,Y,13,A,9/14/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75211807,-74.00115858,104,3,9900,1089862,1007017502,MN13,139,-74.00115858,40.75211807
41176008,Staten Island,4326,AMBOY ROAD,10312,7189848044,3/9/16 0:00,10F,N,9,A,3/9/16 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.54546665,-74.16029125,503,51,15601,5133954,5054950001,SI54,140,-74.16029125,40.54546665
50071225,Manhattan,153,AVENUE C,10009,3479166922,1/22/18 0:00,02G,Y,26,B,1/22/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.72557955,-73.97776483,103,2,2800,1004775,1003920034,MN28,141,-73.97776483,40.72557955
41297788,Staten Island,75,PAGE AVENUE,10309,7189663500,3/15/18 0:00,09C,N,12,A,3/15/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.52232247,-74.23496,503,51,22600,5114091,5075780035,SI11,142,-74.23496,40.52232247
41118126,Queens,13209,LIBERTY AVENUE,11419,7186418342,5/5/18 0:00,06D,Y,12,A,5/5/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.69066,-73.81395799,410,28,15801,4204064,4095690041,QN55,143,-73.81395799,40.69066
40829155,Manhattan,55,WEST   44 STREET,10036,2123912400,9/26/19 0:00,08A,N,9,A,9/26/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75550913,-73.98166025,105,4,9600,1034219,1012600010,MN17,144,-73.98166025,40.75550913
50018858,Manhattan,128,1ST AVE,10009,6468923050,2/23/17 0:00,06E,Y,7,A,2/23/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72736488,-73.98544194,103,2,3200,1005818,1004350007,MN22,145,-73.98544194,40.72736488
50016943,Bronx,216,E 170TH ST,10456,3478206981,1/9/17 0:00,02B,Y,32,C,1/9/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.83838824,-73.91293897,204,16,17902,2007983,2028310056,BX14,146,-73.91293897,40.83838824
50048905,Bronx,884,GERARD AVE,10452,9292659759,7/9/18 0:00,08A,N,12,A,7/9/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.82792535,-73.92467465,204,8,19500,2002920,2024760061,BX63,147,-73.92467465,40.82792535
50072223,Brooklyn,814,NOSTRAND AVE,11216,7186187339,4/8/19 0:00,02B,Y,8,A,4/8/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.67092806,-73.95041126,308,35,31702,3032248,3012540043,BK61,148,-73.95041126,40.67092806
41011282,Queens,0,JFK INTERNATIONAL AIRPORT,11430,7187514360,10/17/19 0:00,08A,N,10,A,10/17/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.64831283,-73.7882815,483,28,71600,4000000,4142600001,QN98,149,-73.7882815,40.64831283
40389807,Manhattan,30,BROAD STREET,10004,2123634000,12/27/18 0:00,06E,Y,7,A,12/27/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.70617289,-74.01124959,101,1,900,1000819,1000240029,MN25,150,-74.01124959,40.70617289
50002749,Brooklyn,171,IRVING AVE,11237,7186284691,6/29/16 0:00,04L,Y,34,C,6/29/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70219304,-73.91995559,304,37,44300,3325596,3032590008,BK77,151,-73.91995559,40.70219304
40399217,Queens,2521,ASTORIA BOULEVARD,11102,7185452292,6/10/19 0:00,10B,N,9,A,6/10/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.77123655,-73.92242479,401,22,6900,4018504,4008610008,QN71,152,-73.92242479,40.77123655
50037167,Manhattan,679,RIVERSIDE DR,10031,2127545999,2/21/19 0:00,06B,Y,12,A,2/21/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.82711109,-73.95196018,109,7,23300,1090431,1021010117,MN04,153,-73.95196018,40.82711109
41511725,Brooklyn,504,BRIGHTON BEACH AVENUE,11235,7185130075,1/10/18 0:00,09C,N,11,A,1/10/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.57743149,-73.96219474,313,48,36002,3326872,3086890031,BK19,154,-73.96219474,40.57743149
41649614,Brooklyn,135,ATLANTIC AVENUE,11201,3472278337,5/16/17 0:00,10F,N,9,A,5/16/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.69056933,-73.99555026,302,33,700,3002741,3002750017,BK09,155,-73.99555026,40.69056933
41112888,Queens,10306,LIBERTY AVENUE,11417,7189252224,3/20/19 0:00,08A,N,21,B,3/20/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68171781,-73.83763494,410,32,9400,4202016,4095240003,QN55,156,-73.83763494,40.68171781
40605839,Brooklyn,7822,3 AVENUE,11209,7189215900,7/25/19 0:00,10F,N,12,A,7/25/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.62906629,-74.02877766,310,43,6400,3150261,3059680050,BK31,157,-74.02877766,40.62906629
50089802,Brooklyn,152,DRIGGS AVE,11222,7187011630,9/18/19 0:00,02B,Y,13,A,9/18/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.72304862,-73.94458195,301,33,59100,3067077,3026860050,BK76,158,-73.94458195,40.72304862
50052511,Bronx,89,E 165TH ST,10452,7185888575,4/23/18 0:00,06D,Y,7,A,4/23/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.8315523,-73.9222747,204,16,19500,2002953,2024780064,BX63,159,-73.9222747,40.8315523
41259632,Manhattan,100,MAIDEN LANE,10038,2127422690,10/13/17 0:00,10F,N,10,A,10/13/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70685943,-74.00699004,101,1,700,1001014,1000420001,MN25,160,-74.00699004,40.70685943
40803550,Manhattan,1152,1 AVENUE,10065,2126889663,7/5/17 0:00,10B,N,7,A,7/5/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76224751,-73.96002099,108,5,10602,1045377,1014587504,MN31,161,-73.96002099,40.76224751
40365644,Manhattan,326,WEST   46 STREET,10036,2125816464,1/23/18 0:00,10F,N,8,A,1/23/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7601789,-73.98888203,104,3,12100,1025016,1010360044,MN15,162,-73.98888203,40.7601789
50056843,Staten Island,382,FOREST AVE,10301,7184428121,7/9/18 0:00,04N,Y,43,C,7/9/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.63098142,-74.10211898,501,49,5900,5006935,5002520006,SI35,163,-74.10211898,40.63098142
41543097,Manhattan,862,10 AVENUE,10019,2127573707,3/29/19 0:00,10F,N,10,A,3/29/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76879194,-73.98877589,104,3,13900,1026876,1010660064,MN15,164,-73.98877589,40.76879194
40376495,Brooklyn,345,COURT STREET,11231,7188525015,9/8/16 0:00,10F,N,10,A,9/8/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68228287,-73.99592218,306,39,7500,3007223,3004350009,BK33,165,-73.99592218,40.68228287
50088584,Queens,2802,42ND RD,11101,7187842784,5/3/19 0:00,06D,Y,11,A,5/3/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.74885513,-73.93960508,402,26,1900,4534902,4004327501,QN31,166,-73.93960508,40.74885513
41575103,Queens,4012,GREENPOINT AVENUE,11104,7187847272,5/29/18 0:00,06A,Y,13,A,5/29/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.7395966,-73.92491202,402,26,18501,4002868,4002020031,QN31,167,-73.92491202,40.7395966
50069021,Manhattan,65,LUDLOW ST,10002,9144837042,3/14/19 0:00,10F,N,13,A,3/14/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.71725088,-73.98981271,103,1,1800,1081942,1004080021,MN27,168,-73.98981271,40.71725088
50044691,Brooklyn,497,7TH AVE,11215,7189652874,9/25/18 0:00,09C,N,9,A,9/25/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.66154805,-73.98603666,307,39,14900,3325217,3011120001,BK37,169,-73.98603666,40.66154805
41437528,Brooklyn,1802,AVENUE M,11230,7187870050,12/1/16 0:00,08A,N,10,A,12/1/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.61832153,-73.95707822,314,48,53800,3181077,3067470001,BK43,170,-73.95707822,40.61832153
50044828,Manhattan,60,MULBERRY ST,10013,3479317784,1/31/18 0:00,05D,Y,10,A,1/31/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.7155633,-73.99946612,103,1,2900,1079236,1001640016,MN27,171,-73.99946612,40.7155633
50036711,Brooklyn,199,KNICKERBOCKER AVE,11237,3474069964,9/2/16 0:00,06D,Y,7,C,9/2/16 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.70352048,-73.92662991,304,34,42700,3072343,3031750006,BK77,172,-73.92662991,40.70352048
41710693,Queens,16009,NORTHERN BOULEVARD,11358,7189614444,9/13/17 0:00,10F,N,13,A,9/13/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76282771,-73.80533377,407,19,117100,4119397,4052800006,QN51,173,-73.80533377,40.76282771
50075877,Brooklyn,201,5TH AVE,11217,7186222889,4/27/18 0:00,04E,Y,57,C,4/27/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.67659408,-73.98031928,306,39,13100,3019762,3009530003,BK37,174,-73.98031928,40.67659408
41649614,Brooklyn,135,ATLANTIC AVENUE,11201,3472278337,2/3/18 0:00,10B,N,2,P,2/3/18 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.69056933,-73.99555026,302,33,700,3002741,3002750017,BK09,175,-73.99555026,40.69056933
50056580,Staten Island,1445,RICHMOND AVE,10314,7186821786,12/29/17 0:00,10F,N,2,A,12/29/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.61311163,-74.15863902,502,50,29104,5151350,5015440100,SI05,176,-74.15863902,40.61311163
50059239,Brooklyn,486,85TH ST,11209,3476626208,2/7/19 0:00,04L,Y,10,A,2/7/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.6224657,-74.02623161,310,43,13800,3153164,3060350040,BK31,177,-74.02623161,40.6224657
50076550,Brooklyn,4412,4TH AVE,11220,7188326715,11/8/18 0:00,02B,Y,13,A,11/8/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.64968834,-74.00923275,307,38,8000,3011142,3007370042,BK32,178,-74.00923275,40.64968834
50039082,Manhattan,521,GRAND ST,10002,2129950244,5/11/18 0:00,10F,N,13,A,5/11/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71457379,-73.98208279,103,1,202,1003741,1002880033,MN28,179,-73.98208279,40.71457379
41433437,Brooklyn,340,FRANKLIN AVENUE,11238,7182303933,2/6/19 0:00,08A,N,13,A,2/6/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68748444,-73.9569506,303,35,23300,3056316,3019670042,BK75,180,-73.9569506,40.68748444
41005529,Manhattan,1249,ST NICHOLAS AVENUE,10032,2127953667,3/27/19 0:00,10F,N,4,A,3/27/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.84376211,-73.9378018,112,10,25300,1063468,1021410048,MN36,181,-73.9378018,40.84376211
40395093,Manhattan,153,FIRST AVENUE,10003,2124774431,1/8/18 0:00,06C,Y,12,A,1/8/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72844073,-73.98467681,103,2,4000,1006432,1004510137,MN22,182,-73.98467681,40.72844073
40931239,Manhattan,1746,1 AVENUE,10128,2124265800,5/15/17 0:00,04A,Y,29,C,5/15/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.77970725,-73.94728965,108,5,15200,1050722,1015700004,MN32,183,-73.94728965,40.77970725
50043497,Brooklyn,36,RALPH AVE,11221,7184848787,9/12/17 0:00,02G,Y,23,B,9/12/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68908397,-73.92394866,303,41,38500,3044725,3016380045,BK35,184,-73.92394866,40.68908397
50058989,Queens,3776,JUNCTION BLVD,11368,3478088425,9/6/17 0:00,02G,Y,13,A,9/6/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75019452,-73.87004757,403,21,27300,4036670,4014840043,QN28,185,-73.87004757,40.75019452
40675225,Bronx,4299,KATONAH AVE,10470,7186529153,2/8/18 0:00,06C,Y,5,A,2/8/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.89858054,-73.86738702,212,11,44902,2094784,2033770059,BX62,186,-73.86738702,40.89858054
50078809,Queens,13204,CROSSBAY BLVD,11417,9172949762,3/14/19 0:00,04L,Y,10,A,3/14/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.67654956,-73.84368266,410,32,5800,4245347,4113540022,QN56,187,-73.84368266,40.67654956
40647906,Queens,5211,111 STREET,11368,7185925000,6/27/19 0:00,04L,Y,14,B,6/27/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74402688,-73.85180966,481,21,38302,4541522,4020180001,QN99,188,-73.85180966,40.74402688
50043433,Queens,13353,37TH AVE,11354,9175672933,2/25/16 0:00,09C,N,11,A,2/25/16 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76090312,-73.83287119,407,20,86900,4534920,4049707501,QN22,189,-73.83287119,40.76090312
50084316,Brooklyn,5507,13TH AVE,11219,9173538117,8/27/19 0:00,10F,N,10,A,8/27/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.63154837,-73.99571994,312,44,24000,3139757,3056840001,BK88,190,-73.99571994,40.63154837
50042180,Bronx,1011,WESTCHESTER AVE,10459,7189916142,4/18/18 0:00,04L,Y,10,A,4/18/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.82406042,-73.89310319,202,17,12701,2005799,2027260070,BX27,191,-73.89310319,40.82406042
40366742,Brooklyn,84,EBONY COURT,11229,7186469212,4/11/16 0:00,06D,Y,13,A,4/11/16 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.59427211,-73.93006308,315,46,62800,3250140,3089460024,BK17,192,-73.93006308,40.59427211
50001985,Queens,9502,ROOSEVELT AVE,11372,7182051385,9/6/19 0:00,08A,N,43,C,9/6/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74896064,-73.87116882,404,21,46500,4039772,4015930005,QN29,193,-73.87116882,40.74896064
41583191,Brooklyn,1212,FLATBUSH AVENUE,11226,7182820622,3/6/18 0:00,10F,N,2,C,3/6/18 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.64085305,-73.95600071,314,40,51602,3119587,3051860031,BK42,194,-73.95600071,40.64085305
41096117,Manhattan,40,WEST   40 STREET,10018,2129213330,8/16/17 0:00,10B,N,9,A,8/16/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75305291,-73.98389151,105,4,8400,1080745,1008410071,MN17,195,-73.98389151,40.75305291
41367922,Manhattan,227,WEST   27 STREET,10001,2122175773,4/12/19 0:00,06C,Y,8,A,4/12/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74711976,-73.99499068,105,3,9500,1014251,1007770018,MN17,196,-73.99499068,40.74711976
